NTX11,One Health Group Clinic - Thornbury,,,,,," 	2,818 "," 	2,818 "," 	1,231 "," 	1,587 ",-,-," 	2,818 ",-,-, 	73 , 	54 , 	1 , 	1 , 	53 ,-,-,-,-,-,-,-,*,*, 	76 , 	104 , 	145 , 	187 , 	256 , 	376 , 	391 , 	295 , 	253 , 	302 , 	220 , 	113 , 	58 , 	23 ,*," 	2,723 ", 	118 ,-,-,-
NTX01,One Health Group Ltd,,,,,, 	646 , 	646 , 	317 , 	329 ,-,-, 	646 ,-,-, 	69 , 	52 , 	1 , 	1 , 	53 ,-,-,-,-,-,-,-,*,*, 	13 , 	23 , 	39 , 	45 , 	66 , 	67 , 	91 , 	80 , 	62 , 	61 , 	36 , 	36 ,*,*,-, 	602 , 	46 ,-,-,-
NNH04,Optegra (Manchester Eye Hospital),,,,,," 	2,289 "," 	2,289 ", 	888 ," 	1,400 ", 	1 ,-,-," 	2,289 ",-,,,,, 	77 ,*,*,*,*,*,*,*,*,*,*,*,*,*, 	11 , 	15 , 	19 , 	67 , 	96 , 	231 , 	378 , 	433 , 	506 , 	400 , 	127 ," 	2,289 ",-,-,-,-
RNU,Oxford Health NHS Foundation Trust,,,,,," 	3,867 "," 	3,049 "," 	1,898 "," 	1,969 ",-," 	1,939 ", 	199 , 	742 , 	169 ,,, 	109 , 	31 , 	60 ,-,-,-, 	36 , 	28 , 	41 , 	41 , 	42 , 	45 , 	195 , 	248 , 	203 , 	160 , 	160 , 	235 , 	212 , 	160 , 	142 , 	161 , 	216 , 	257 , 	377 , 	463 , 	431 ,-," 	232,166 ", 	9 ,*,-
RTH,Oxford University Hospitals NHS Foundation Trust,,,,,," 	230,934 "," 	204,304 "," 	109,839 "," 	121,091 ", 	4 ," 	72,654 "," 	87,631 "," 	21,357 "," 	22,662 ", 	44 , 	25 , 	4 , 	1 , 	50 ," 	13,233 "," 	7,279 "," 	5,394 "," 	4,589 "," 	1,107 "," 	1,113 "," 	1,225 "," 	1,365 "," 	1,478 "," 	8,733 "," 	10,963 "," 	12,155 "," 	10,571 "," 	9,204 "," 	11,222 "," 	13,552 "," 	14,891 "," 	13,919 "," 	17,928 "," 	17,989 "," 	16,957 "," 	15,011 "," 	11,303 "," 	7,324 "," 	85,784 "," 	465,153 "," 	25,386 "," 	2,614 "," 	4,632 "
RPG,Oxleas NHS Foundation Trust,,,,,," 	3,492 "," 	2,674 "," 	2,009 "," 	1,482 ", 	1 ," 	1,758 ", 	140 , 	592 , 	184 ,*,*,*,*, 	40 ,*,*, 	15 , 	44 , 	12 , 	18 , 	9 , 	61 , 	83 , 	337 , 	412 , 	436 , 	427 , 	325 , 	328 , 	310 , 	180 , 	130 , 	94 , 	60 , 	65 , 	56 , 	25 , 	8 ,*," 	158,790 ", 	50 , 	10 ,*
NY601,Pain Management Solutions - Oaks Park Pcc,,,,,," 	1,145 "," 	1,145 ", 	427 , 	718 ,-,-," 	1,145 ",-,-,,,,, 	57 ,-,-,-,-,-,-,-,-,-, 	19 , 	24 , 	53 , 	68 , 	108 , 	109 , 	163 , 	133 , 	89 , 	100 , 	100 , 	90 , 	59 , 	20 , 	10 ," 	1,145 ",-,-,-,-
RGM,Papworth Hospital NHS Foundation Trust,,,,,," 	25,743 "," 	25,091 "," 	15,363 "," 	10,380 ",-," 	1,541 "," 	12,911 "," 	7,808 "," 	2,831 ", 	81 , 	40 , 	5 , 	1 , 	61 ,-,-,-, 	14 , 	13 , 	49 , 	91 , 	91 , 	134 , 	573 , 	707 , 	735 , 	798 ," 	1,060 "," 	1,524 "," 	2,017 "," 	2,408 "," 	2,751 "," 	3,570 "," 	3,472 "," 	2,733 "," 	1,905 ", 	797 , 	250 ," 	10,263 "," 	67,057 ", 	358 , 	990 , 	64 
NVC14,Park Hill Hospital,,,,,, 	767 , 	767 , 	240 , 	526 , 	1 ,-, 	767 ,-,-, 	65 , 	13 , 	3 , 	3 , 	56 ,-,-,-,-,-,-,-,-,*,*, 	18 , 	27 , 	37 , 	52 , 	88 , 	100 , 	91 , 	91 , 	100 , 	84 , 	30 , 	25 , 	6 ,*, 	632 , 	388 ,-,-,-
NLX02,Paulton Memorial Hospital,,,,,, 	301 , 	301 , 	96 , 	205 ,-, 	62 ,-,-, 	239 ,,, 	34 , 	26 , 	83 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,*, 	6 , 	17 , 	16 , 	37 , 	55 , 	87 , 	76 ,-," 	10,317 ",*,-,*
NTPH5,Peninsula NHS Treatment Centre,,,,,," 	4,774 "," 	4,774 "," 	2,069 "," 	2,705 ",-,-," 	4,774 ",-,-, 	53 , 	48 , 	2 , 	2 , 	63 ,-,-,-,-,-,-,-, 	6 , 	11 , 	76 , 	101 , 	139 , 	126 , 	199 , 	279 , 	406 , 	444 , 	444 , 	632 , 	709 , 	589 , 	399 , 	177 , 	35 ," 	3,513 "," 	2,844 ",-, 	177 ,-
RW6,Pennine Acute Hospitals NHS Trust,,,,,," 	224,686 "," 	186,980 "," 	101,397 "," 	123,287 ", 	2 ," 	79,418 "," 	61,757 "," 	23,348 "," 	22,457 ", 	53 , 	41 , 	4 , 	1 , 	52 ," 	15,785 "," 	6,178 "," 	2,927 "," 	2,215 ", 	504 , 	719 , 	896 , 	950 ," 	1,131 "," 	7,684 "," 	10,990 "," 	10,702 "," 	8,863 "," 	8,521 "," 	10,691 "," 	12,976 "," 	14,375 "," 	15,815 "," 	19,015 "," 	18,838 "," 	18,976 "," 	16,595 "," 	11,107 "," 	6,901 "," 	72,325 "," 	419,877 "," 	26,601 "," 	3,346 "," 	3,832 "
NVC15,Pinehill Hospital,,,,,," 	3,927 "," 	3,927 "," 	1,716 "," 	2,210 ", 	1 ,-," 	3,927 ",-,-, 	90 , 	40 , 	3 , 	3 , 	57 ,-,-,-,-,-,-,-, 	14 , 	15 , 	110 , 	145 , 	217 , 	229 , 	298 , 	332 , 	361 , 	381 , 	358 , 	420 , 	376 , 	296 , 	242 , 	98 , 	31 ," 	3,259 "," 	1,695 ",-,-,-
NEY01,Pioneer Healthcare Ltd - Claremont Hospital,,,,,, 	154 , 	144 , 	64 , 	90 ,-,-, 	144 ,-,-,,, 	2 , 	2 , 	54 ,-,-,-,-,-,-,-,-,*,*, 	8 ,*,*, 	17 , 	16 , 	17 , 	18 , 	14 , 	22 , 	8 , 	10 ,*,*,-,-," 	14,444 ",-, 	15 ,-
RK9,Plymouth Hospitals NHS Trust,,,,,," 	157,017 "," 	123,165 "," 	74,198 "," 	82,818 ", 	1 ," 	50,660 "," 	45,053 "," 	18,436 "," 	9,016 ", 	62 , 	35 , 	4 , 	2 , 	56 ," 	6,591 "," 	3,971 "," 	2,171 "," 	2,068 ", 	548 , 	592 , 	696 , 	729 ," 	1,047 "," 	5,737 "," 	6,284 "," 	5,785 "," 	5,089 "," 	5,220 "," 	7,019 "," 	8,845 "," 	10,070 "," 	10,768 "," 	14,339 "," 	16,313 "," 	14,347 "," 	12,907 "," 	9,553 "," 	5,850 "," 	51,001 "," 	321,207 "," 	13,156 "," 	2,055 "," 	1,867 "
RD3,Poole Hospital NHS Foundation Trust,,,,,," 	91,256 "," 	79,106 "," 	40,077 "," 	51,176 ", 	3 ," 	36,823 "," 	15,055 "," 	16,630 "," 	10,598 ", 	53 , 	32 , 	4 , 	1 , 	51 ," 	6,902 "," 	3,533 "," 	2,018 "," 	1,785 ", 	412 , 	367 , 	430 , 	486 , 	520 ," 	3,197 "," 	4,003 "," 	4,536 "," 	3,611 "," 	3,055 "," 	3,684 "," 	4,371 "," 	5,993 "," 	4,702 "," 	6,083 "," 	6,842 "," 	6,527 "," 	6,878 "," 	6,156 "," 	4,731 "," 	28,097 "," 	195,844 "," 	12,304 ", 	540 ," 	2,509 "
RHU,Portsmouth Hospitals NHS Trust,,,,,," 	171,370 "," 	141,563 "," 	77,781 "," 	93,589 ",-," 	53,640 "," 	57,059 "," 	16,540 "," 	14,324 ", 	54 , 	36 , 	5 , 	1 , 	55 ," 	8,550 "," 	3,212 "," 	2,106 "," 	1,786 ", 	470 , 	562 , 	607 , 	814 , 	993 ," 	6,272 "," 	7,896 "," 	7,607 "," 	6,112 "," 	5,704 "," 	7,643 "," 	9,514 "," 	12,502 "," 	10,425 "," 	13,473 "," 	15,422 "," 	15,037 "," 	14,376 "," 	11,620 "," 	7,684 "," 	60,053 "," 	393,795 "," 	14,842 "," 	3,699 "," 	3,130 "
NAM01,Probus Surgical Centre,,,,,, 	808 , 	808 , 	436 , 	372 ,-,-, 	222 ,-, 	586 ,,,,, 	67 ,-,-,-,-,*,*,*,*,*,*,*, 	27 , 	30 , 	45 , 	24 , 	35 , 	43 , 	40 , 	110 , 	148 , 	164 , 	78 , 	50 ,*, 	222 ,-,-,-,-
RPC,Queen Victoria Hospital NHS Foundation Trust,,,,,," 	21,702 "," 	21,684 "," 	11,401 "," 	10,301 ",-," 	5,105 "," 	15,053 "," 	1,498 ", 	28 , 	51 , 	36 , 	2 , 	1 , 	51 , 	78 , 	607 , 	589 , 	907 , 	220 , 	204 , 	163 , 	158 , 	181 ," 	1,120 "," 	1,070 ", 	903 , 	998 ," 	1,105 "," 	1,356 "," 	1,558 "," 	1,441 "," 	1,352 "," 	1,656 "," 	1,661 "," 	1,530 "," 	1,424 ", 	910 , 	483 ," 	12,332 "," 	14,932 "," 	3,059 ", 	407 , 	10 
NVC16,Renacres Hospital,,,,,," 	5,745 "," 	5,745 "," 	2,446 "," 	3,298 ", 	1 ,-," 	5,745 ",-,-, 	62 , 	29 , 	2 , 	2 , 	58 ,-,-,-,-,-,-,-, 	19 , 	25 , 	156 , 	182 , 	235 , 	256 , 	384 , 	544 , 	601 , 	562 , 	542 , 	627 , 	631 , 	491 , 	320 , 	129 , 	33 ," 	5,011 "," 	1,503 ",-,-,-
NVC19,Rivers Hospital,,,,,," 	9,933 "," 	9,933 "," 	4,130 "," 	5,802 ", 	1 ,-," 	9,933 ",-,-, 	94 , 	20 , 	3 , 	2 , 	56 ,-,-,-,-,-,-,-, 	47 , 	35 , 	332 , 	357 , 	508 , 	585 , 	749 , 	944 , 	995 , 	899 , 	849 ," 	1,029 ", 	953 , 	760 , 	589 , 	230 , 	55 ," 	8,847 "," 	2,775 ",-,-,-
RXE,Rotherham Doncaster And South Humber NHS Foundation Trust,,,,,," 	2,388 "," 	2,164 "," 	1,179 "," 	1,208 ", 	1 , 	898 , 	396 , 	843 , 	27 ,*,*,*,*, 	59 ,*,*,*,*,*,*, 	8 , 	16 , 	15 , 	119 , 	154 , 	146 , 	143 , 	125 , 	151 , 	124 , 	134 , 	106 , 	171 , 	157 , 	207 , 	194 , 	238 , 	168 ,-," 	97,604 ", 	13 , 	15 ,*
NVC17,Rowley Hall Hospital,,,,,," 	5,581 "," 	5,581 "," 	2,353 "," 	3,228 ",-,-," 	5,581 ",-,-, 	103 , 	45 , 	3 , 	3 , 	59 ,-,-,-,-,-,-,-, 	13 , 	19 , 	115 , 	203 , 	200 , 	220 , 	343 , 	504 , 	526 , 	501 , 	523 , 	599 , 	683 , 	529 , 	355 , 	191 , 	53 ," 	4,812 "," 	1,962 ",-,-,-
RHW,Royal Berkshire NHS Foundation Trust,,,,,," 	146,797 "," 	107,566 "," 	64,400 "," 	82,393 ", 	4 ," 	40,094 "," 	44,892 "," 	3,547 "," 	19,033 ", 	49 , 	28 , 	4 , 	1 , 	54 ," 	9,367 "," 	2,863 "," 	1,751 "," 	1,527 ", 	383 , 	513 , 	538 , 	622 , 	734 ," 	5,123 "," 	7,253 "," 	8,257 "," 	6,714 "," 	5,338 "," 	6,225 "," 	6,957 "," 	8,070 "," 	8,285 "," 	10,962 "," 	12,552 "," 	12,588 "," 	12,620 "," 	10,229 "," 	6,789 "," 	41,314 "," 	254,166 "," 	12,367 "," 	1,048 "," 	7,634 "
RT3,Royal Brompton & Harefield NHS Foundation Trust,,,,,," 	41,818 "," 	38,919 "," 	23,427 "," 	18,391 ",-," 	4,150 "," 	19,026 "," 	15,039 ", 	704 , 	57 , 	39 , 	6 , 	2 , 	51 ," 	1,773 "," 	1,471 ", 	915 , 	911 , 	252 , 	175 , 	228 , 	235 , 	200 ," 	1,229 "," 	1,438 "," 	1,555 "," 	1,591 "," 	1,740 "," 	2,546 "," 	3,149 "," 	3,728 "," 	3,830 "," 	4,251 "," 	4,011 "," 	3,188 "," 	2,078 ", 	966 , 	268 ," 	16,734 "," 	131,996 ", 	376 ," 	1,660 ", 	86 
REF-X,Royal Cornwall Hospitals NHS Trust,,,,,," 	168,146 "," 	129,236 "," 	75,789 "," 	92,357 ",-," 	43,588 "," 	43,221 "," 	26,008 "," 	16,419 ", 	57 , 	41 , 	3 , 	1 , 	56 ," 	6,819 "," 	3,388 "," 	2,144 "," 	1,918 ", 	443 , 	539 , 	551 , 	856 ," 	1,065 "," 	6,455 "," 	7,756 "," 	7,318 "," 	5,943 "," 	5,511 "," 	6,997 "," 	8,239 "," 	10,306 "," 	11,584 "," 	15,781 "," 	17,050 "," 	15,009 "," 	13,945 "," 	10,516 "," 	6,391 "," 	59,742 "," 	242,501 "," 	13,737 "," 	2,180 "," 	8,562 "
RH8,Royal Devon And Exeter NHS Foundation Trust,,,,,," 	170,980 "," 	125,089 "," 	80,727 "," 	90,249 ", 	4 ," 	38,465 "," 	49,858 "," 	25,621 "," 	11,145 ", 	50 , 	28 , 	4 , 	1 , 	59 ," 	7,152 "," 	2,892 "," 	1,805 "," 	1,772 ", 	440 , 	514 , 	512 , 	752 , 	806 ," 	4,851 "," 	5,899 "," 	6,520 "," 	5,381 "," 	5,444 "," 	7,140 "," 	8,663 "," 	10,063 "," 	11,110 "," 	16,250 "," 	18,023 "," 	16,920 "," 	15,506 "," 	13,060 "," 	8,810 "," 	64,229 "," 	290,401 "," 	10,464 "," 	1,750 "," 	3,048 "
RAL,Royal Free London NHS Foundation Trust,,,,,," 	207,982 "," 	179,039 "," 	91,192 "," 	116,779 ", 	11 ," 	53,847 "," 	77,359 "," 	17,321 "," 	30,512 ", 	44 , 	28 , 	4 , 	1 , 	53 ," 	11,364 "," 	3,979 "," 	2,816 "," 	2,438 ", 	657 , 	677 , 	692 , 	694 , 	948 ," 	7,229 "," 	12,005 "," 	14,237 "," 	11,779 "," 	8,459 "," 	9,694 "," 	11,693 "," 	12,156 "," 	12,252 "," 	14,721 "," 	15,422 "," 	15,701 "," 	15,520 "," 	12,114 "," 	9,288 "," 	80,199 "," 	430,603 "," 	15,157 "," 	2,017 "," 	12,194 "
RQ6,Royal Liverpool And Broadgreen University Hospitals NHS Trust,,,,,," 	121,416 "," 	93,811 "," 	60,908 "," 	60,508 ",-," 	35,609 "," 	37,839 "," 	19,822 ", 	541 , 	56 , 	35 , 	6 , 	2 , 	60 ,*,*, 	384 , 	203 ,*,*, 	450 , 	623 , 	826 ," 	4,476 "," 	4,873 "," 	4,686 "," 	4,895 "," 	5,530 "," 	7,029 "," 	8,823 "," 	10,031 "," 	11,083 "," 	12,999 "," 	11,465 "," 	11,547 "," 	10,466 "," 	6,795 "," 	3,763 "," 	48,323 "," 	287,236 "," 	10,095 ", 	676 ,*
RAN,Royal National Orthopaedic Hospital NHS Trust,,,,,," 	18,403 "," 	18,393 "," 	7,956 "," 	10,447 ",-, 	351 ," 	14,506 "," 	3,499 ", 	37 , 	61 , 	43 , 	7 , 	2 , 	49 , 	41 , 	218 , 	396 , 	735 , 	190 , 	184 , 	180 , 	178 , 	161 , 	839 , 	841 ," 	1,011 "," 	1,066 "," 	1,167 "," 	1,411 "," 	1,654 "," 	1,659 "," 	1,404 "," 	1,638 "," 	1,390 "," 	1,071 ", 	583 , 	285 , 	67 ," 	10,057 "," 	54,994 ", 	22 ," 	1,188 ",-
RA2,Royal Surrey County Hospital NHS Foundation Trust,,,,,," 	87,687 "," 	78,529 "," 	40,212 "," 	47,421 ", 	54 ," 	28,562 "," 	38,476 "," 	3,989 "," 	7,502 ", 	66 , 	31 , 	4 , 	1 , 	54 ," 	4,535 "," 	1,902 "," 	1,083 "," 	1,154 ", 	317 , 	278 , 	395 , 	555 , 	560 ," 	3,261 "," 	3,585 "," 	4,167 "," 	4,147 "," 	3,399 "," 	4,474 "," 	4,988 "," 	5,964 "," 	5,457 "," 	7,682 "," 	7,341 "," 	6,989 "," 	6,541 "," 	4,943 "," 	3,748 "," 	32,580 "," 	171,484 "," 	9,456 "," 	2,890 "," 	1,565 "
RD1,Royal United Hospitals Bath NHS Foundation Trust,,,,,," 	107,321 "," 	86,197 "," 	47,555 "," 	59,766 ",-," 	38,914 "," 	25,239 "," 	11,497 "," 	10,547 ", 	63 , 	40 , 	4 , 	1 , 	54 ," 	7,332 "," 	2,927 "," 	1,600 "," 	1,371 ", 	349 , 	383 , 	395 , 	484 , 	588 ," 	3,625 "," 	4,203 "," 	4,502 "," 	4,157 "," 	3,559 "," 	4,658 "," 	5,195 "," 	5,617 "," 	6,460 "," 	8,602 "," 	9,227 "," 	9,198 "," 	9,154 "," 	7,961 "," 	5,555 "," 	30,201 "," 	243,613 "," 	12,565 "," 	1,009 "," 	2,134 "
RM3,Salford Royal NHS Foundation Trust,,,,,," 	124,616 "," 	93,194 "," 	58,054 "," 	66,552 ", 	10 ," 	36,467 "," 	32,504 "," 	21,398 "," 	2,825 ", 	48 , 	32 , 	5 , 	1 , 	57 , 	675 ," 	1,012 ", 	529 , 	420 , 	136 , 	342 , 	497 , 	531 , 	711 ," 	4,522 "," 	6,142 "," 	6,361 "," 	6,647 "," 	7,385 "," 	8,572 "," 	9,553 "," 	9,842 "," 	8,759 "," 	10,910 "," 	10,861 "," 	10,484 "," 	8,687 "," 	6,120 "," 	4,200 "," 	45,334 "," 	270,765 "," 	10,808 "," 	1,468 "," 	2,365 "
RNZ,Salisbury NHS Foundation Trust,,,,,," 	66,011 "," 	56,660 "," 	29,451 "," 	36,556 ", 	4 ," 	21,450 "," 	24,425 "," 	2,650 "," 	8,135 ", 	66 , 	36 , 	5 , 	1 , 	54 ," 	2,979 "," 	1,214 ", 	971 , 	694 , 	173 , 	217 , 	306 , 	318 , 	435 ," 	2,735 "," 	3,854 "," 	3,567 "," 	2,688 "," 	2,372 "," 	3,044 "," 	3,559 "," 	4,473 "," 	4,061 "," 	5,123 "," 	5,525 "," 	5,446 "," 	5,118 "," 	3,996 "," 	2,634 "," 	21,711 "," 	166,142 "," 	6,627 "," 	1,082 "," 	3,854 "
RXK-X,Sandwell And West Birmingham Hospitals NHS Trust,,,,,," 	126,825 "," 	99,565 "," 	58,325 "," 	68,492 ", 	8 ," 	48,199 "," 	34,336 "," 	3,530 "," 	13,500 ", 	52 , 	36 , 	4 , 	1 , 	51 ," 	9,769 "," 	3,490 "," 	2,183 "," 	1,774 ", 	476 , 	465 , 	529 , 	681 , 	809 ," 	5,326 "," 	6,672 "," 	6,570 "," 	5,693 "," 	5,220 "," 	6,145 "," 	6,764 "," 	6,780 "," 	7,404 "," 	8,319 "," 	9,099 "," 	10,296 "," 	9,654 "," 	7,230 "," 	4,523 "," 	31,779 "," 	256,648 "," 	12,747 "," 	1,334 "," 	2,524 "
8J285,Shaw Healthcare (Ledbury) Limited,,,,,, 	165 , 	165 , 	57 , 	108 ,-,*, 	7 , 	152 ,*,,, 	27 , 	18 , 	83 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*, 	16 , 	12 , 	38 , 	40 , 	45 ,-," 	4,376 ",-,-,-
RCU,Sheffield Children's NHS Foundation Trust,,,,,," 	26,481 "," 	25,466 "," 	14,682 "," 	11,799 ",-," 	5,902 "," 	9,981 "," 	8,888 ", 	695 , 	50 , 	38 , 	3 , 	1 , 	7 ," 	2,717 "," 	7,549 "," 	7,383 "," 	6,083 "," 	1,553 ", 	677 , 	343 , 	151 ,*,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-," 	13,918 "," 	40,707 "," 	1,105 ", 	642 , 	164 
RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,,,,,," 	274,223 "," 	236,996 "," 	118,812 "," 	155,410 ", 	1 ," 	65,292 "," 	92,796 "," 	55,116 "," 	23,792 ", 	42 , 	28 , 	5 , 	2 , 	56 ," 	7,506 ",*,*, 	478 ,*,*," 	1,205 "," 	1,538 "," 	1,920 "," 	13,162 "," 	15,688 "," 	15,065 "," 	12,394 "," 	12,153 "," 	15,679 "," 	18,494 "," 	21,676 "," 	20,925 "," 	26,487 "," 	26,714 "," 	23,283 "," 	18,102 "," 	11,922 "," 	7,296 "," 	122,892 "," 	584,220 "," 	17,905 "," 	3,030 "," 	9,032 "
NTPH1,Shepton Mallet NHS Treatment Centre,,,,,," 	7,735 "," 	7,735 "," 	3,526 "," 	4,208 ", 	1 ,-," 	7,735 ",-,-, 	44 , 	35 , 	2 , 	2 , 	64 ,-,-,-,-,-,-,-, 	7 , 	22 , 	108 , 	111 , 	180 , 	229 , 	321 , 	495 , 	580 , 	673 , 	726 ," 	1,070 "," 	1,103 ", 	986 , 	653 , 	359 , 	106 ," 	6,256 "," 	2,808 ",-, 	126 ,-
RK5,Sherwood Forest Hospitals NHS Foundation Trust,,,,,," 	116,028 "," 	95,863 "," 	49,386 "," 	66,638 ", 	4 ," 	38,425 "," 	37,540 "," 	7,660 "," 	12,238 ", 	45 , 	29 , 	4 , 	1 , 	55 ," 	4,907 "," 	2,184 "," 	1,353 "," 	1,027 ", 	256 , 	351 , 	515 , 	612 , 	730 ," 	5,125 "," 	6,520 "," 	5,748 "," 	4,304 "," 	4,249 "," 	5,445 "," 	6,570 "," 	6,954 "," 	6,854 "," 	9,018 "," 	10,582 "," 	10,158 "," 	9,980 "," 	7,442 "," 	4,935 "," 	39,250 "," 	223,069 "," 	11,498 ", 	576 ," 	5,583 "
RXW,Shrewsbury And Telford Hospital NHS Trust,,,,,," 	162,449 "," 	126,331 "," 	74,217 "," 	88,228 ", 	4 ," 	49,955 "," 	37,065 "," 	27,286 "," 	12,025 ", 	60 , 	35 , 	4 , 	2 , 	55 ," 	10,302 "," 	3,504 "," 	1,802 "," 	1,777 ", 	476 , 	440 , 	521 , 	652 , 	699 ," 	4,931 "," 	6,288 "," 	6,487 "," 	5,397 "," 	5,378 "," 	7,252 "," 	8,645 "," 	10,589 "," 	11,038 "," 	15,390 "," 	16,125 "," 	14,823 "," 	13,298 "," 	9,564 "," 	6,222 "," 	58,255 "," 	285,349 "," 	14,620 ", 	903 ," 	1,731 "
R1D,Shropshire Community Health NHS Trust,,,,,," 	2,956 "," 	2,955 "," 	1,277 "," 	1,678 ", 	1 , 	443 , 	289 , 	867 ," 	1,356 ", 	72 , 	70 , 	18 , 	14 , 	59 ,-, 	140 , 	525 , 	97 ,*, 	6 ,*,*,*, 	16 , 	18 , 	27 , 	25 , 	39 , 	38 , 	42 , 	65 , 	52 , 	108 , 	184 , 	245 , 	382 , 	503 , 	428 ," 	1,150 "," 	32,960 ", 	10 ,*, 	8 
R1C,Solent NHS Trust,,,,,," 	1,063 "," 	1,052 ", 	395 , 	668 ,-, 	48 ,-,-," 	1,004 ",,, 	30 , 	22 , 	81 ,-,-,-,-,*,*,*,*,*,*,*,*,*, 	6 , 	8 , 	13 , 	31 , 	35 , 	51 , 	77 , 	128 , 	187 , 	256 , 	254 ,-," 	31,154 ",*,-, 	9 
RH5,Somerset Partnership NHS Foundation Trust,,,,,," 	4,673 "," 	4,111 "," 	1,944 "," 	2,729 ",-," 	1,732 ",-,-," 	2,379 ",,, 	32 , 	20 , 	69 ,-,-,-, 	17 , 	12 , 	13 , 	27 , 	51 , 	22 , 	171 , 	161 , 	146 , 	165 , 	147 , 	157 , 	120 , 	106 , 	145 , 	225 , 	313 , 	381 , 	686 , 	817 , 	786 ,-," 	131,216 ", 	40 ,-,*
NFH01,Somerset Surgical Services,,,,,," 	1,668 "," 	1,666 ", 	774 , 	894 ,-,*," 	1,664 ",*,-, 	47 , 	35 , 	3 , 	3 , 	67 ,-,-,-,-,-,-,-,*,*, 	24 , 	36 , 	44 , 	36 , 	39 , 	80 , 	81 , 	117 , 	125 , 	181 , 	249 , 	206 , 	225 , 	157 , 	62 ," 	1,638 ", 	88 ,-,*,-
RWN,South Essex Partnership University NHS Foundation Trust,,,,,," 	3,056 "," 	2,505 "," 	1,498 "," 	1,558 ",-," 	2,190 ",-,*,*,,, 	84 , 	14 , 	50 ,-,-,-, 	17 , 	14 , 	19 , 	22 , 	57 , 	55 , 	273 , 	321 , 	249 , 	242 , 	195 , 	209 , 	202 , 	151 , 	123 , 	132 , 	156 , 	160 , 	188 , 	167 , 	104 ,-," 	204,602 ", 	61 ,-,*
NR526,South Hams (Kingsbridge) Hospital,,,,,, 	347 , 	345 , 	144 , 	203 ,-, 	71 , 	186 ,-, 	88 , 	7 , 	4 , 	12 , 	10 , 	81 ,-,-,-,-,*,*,*,*,*,*,*,-,-,-,*,*,*,*,*, 	62 , 	45 , 	69 , 	101 , 	44 ,-," 	4,013 ", 	11 , 	16 , 	38 
RV5,South London And Maudsley NHS Foundation Trust,,,,,," 	5,671 "," 	5,671 "," 	3,031 "," 	2,634 ", 	6 ," 	1,785 ",-," 	3,253 ", 	633 ,,, 	76 , 	29 , 	38 ,-,-, 	8 , 	71 , 	52 , 	66 , 	80 , 	90 , 	118 , 	638 , 	706 , 	769 , 	624 , 	563 , 	571 , 	483 , 	301 , 	194 , 	108 , 	84 , 	66 , 	41 , 	20 , 	8 ,-," 	268,655 ", 	10 , 	17 ,-
RRE,South Staffordshire And Shropshire Healthcare NHS Foundation Trust,,,,,," 	2,776 "," 	2,079 "," 	1,532 "," 	1,243 ", 	1 ," 	1,570 ",-, 	419 , 	90 ,,, 	51 , 	12 , 	45 ,*,*,*,*,-,*,*, 	33 , 	25 , 	234 , 	285 , 	372 , 	284 , 	238 , 	277 , 	220 , 	174 , 	156 , 	145 , 	117 , 	99 , 	61 , 	30 , 	12 ,*," 	106,196 ", 	39 ,*,-
RTR,South Tees Hospitals NHS Foundation Trust,,,,,," 	187,907 "," 	157,414 "," 	88,583 "," 	99,323 ", 	1 ," 	55,639 "," 	47,377 "," 	40,136 "," 	14,262 ", 	52 , 	35 , 	4 , 	1 , 	54 ," 	8,770 "," 	4,856 "," 	2,959 "," 	2,481 ", 	485 , 	616 , 	758 , 	814 , 	988 ," 	6,333 "," 	8,201 "," 	7,610 "," 	6,755 "," 	6,739 "," 	9,138 "," 	11,636 "," 	12,932 "," 	14,073 "," 	17,867 "," 	16,938 "," 	16,949 "," 	14,111 "," 	9,596 "," 	5,316 "," 	68,496 "," 	359,811 "," 	18,973 "," 	3,227 "," 	4,141 "
RE9,South Tyneside NHS Foundation Trust,,,,,," 	46,696 "," 	36,997 "," 	19,877 "," 	26,819 ",-," 	17,642 "," 	9,337 "," 	5,233 "," 	4,785 ", 	33 , 	23 , 	5 , 	1 , 	57 ," 	1,940 ", 	649 , 	281 , 	244 , 	82 , 	126 , 	160 , 	220 , 	268 ," 	1,980 "," 	2,369 "," 	2,183 "," 	1,858 "," 	1,409 "," 	2,011 "," 	2,588 "," 	2,859 "," 	3,353 "," 	4,011 "," 	4,033 "," 	4,131 "," 	4,328 "," 	3,286 "," 	2,190 "," 	13,064 "," 	118,469 "," 	5,350 ", 	167 ," 	2,135 "
